id	name	description	synonyms	compound
144190382	BRD-K54211867-019-01-5		["BRD-K54211867-019-01-5"]	60184850
144190383	BRD-K25380480-019-01-1		["BRD-K25380480-019-01-1"]	60184850
144190384	BRD-K61847735-019-01-7		["BRD-K61847735-019-01-7"]	60184851
144190385	BRD-K35376105-019-01-2		["BRD-K35376105-019-01-2"]	60184852
144190386	BRD-K94169505-019-01-5		["BRD-K94169505-019-01-5"]	60184852
144190387	BRD-K71424888-019-01-8		["BRD-K71424888-019-01-8"]	60184853
144190388	BRD-K51166678-019-01-3		["BRD-K51166678-019-01-3"]	60184853
144190389	BRD-K14611588-001-01-1		["BRD-K14611588-001-01-1"]	60184854
144190390	BRD-K59000771-001-01-0		["BRD-K59000771-001-01-0"]	60184854
144190391	BRD-K83522452-019-01-1		["BRD-K83522452-019-01-1"]	60184855
144190392	BRD-K27530838-019-01-8		["BRD-K27530838-019-01-8"]	60184855
144190393	BRD-K94393882-001-01-2		["BRD-K94393882-001-01-2"]	60184856
144190394	BRD-K36337571-001-01-6		["BRD-K36337571-001-01-6"]	60184856
144190395	BRD-K11555344-019-01-0		["BRD-K11555344-019-01-0"]	60184857
144190396	BRD-K67857349-019-01-8		["BRD-K67857349-019-01-8"]	60184857
144190397	BRD-K94003664-019-01-3		["BRD-K94003664-019-01-3"]	60184858
144190398	BRD-K55996983-019-01-9		["BRD-K55996983-019-01-9"]	60184859
144190399	BRD-K04562016-001-01-0		["BRD-K04562016-001-01-0"]	60184860
144190400	BRD-K50990408-001-01-2		["BRD-K50990408-001-01-2"]	60184860
144190401	BRD-K63325940-001-01-1		["BRD-K63325940-001-01-1"]	60184861
144190402	BRD-K75342738-001-01-8		["BRD-K75342738-001-01-8"]	60184861
144190403	BRD-K24595067-019-01-6		["BRD-K24595067-019-01-6"]	60184862
144190404	BRD-K20898254-019-01-1		["BRD-K20898254-019-01-1"]	60184862
144190405	BRD-K84687999-001-01-9		["BRD-K84687999-001-01-9"]	60184863
144190407	BRD-K64589075-001-01-8		["BRD-K64589075-001-01-8"]	60184865
144190408	BRD-K90830878-001-01-3		["BRD-K90830878-001-01-3"]	60184866
144190409	BRD-K00550058-001-01-8		["BRD-K00550058-001-01-8"]	60184867
144190410	BRD-K27671514-001-01-9		["BRD-K27671514-001-01-9"]	60184868
144190411	BRD-K27711805-001-01-1		["BRD-K27711805-001-01-1"]	60184869
144190412	BRD-K29654204-001-01-8		["BRD-K29654204-001-01-8"]	60184870
144190413	BRD-K96408604-001-01-3		["BRD-K96408604-001-01-3"]	60184871
144190414	BRD-K94934810-001-01-0		["BRD-K94934810-001-01-0"]	60184872
144190415	BRD-K36953952-001-01-9		["BRD-K36953952-001-01-9"]	60184873
144190416	BRD-K15042749-019-01-6		["BRD-K15042749-019-01-6"]	60184874
144190417	BRD-K99188848-019-01-6		["BRD-K99188848-019-01-6"]	60184874
144190418	BRD-K12309761-001-01-3		["BRD-K12309761-001-01-3"]	60184875
144190419	BRD-K43379283-001-01-8		["BRD-K43379283-001-01-8"]	60184876
144190420	BRD-K81210389-001-01-1		["BRD-K81210389-001-01-1"]	60184877
144190421	BRD-K67503471-001-01-6		["BRD-K67503471-001-01-6"]	60184878
144190422	BRD-K04362735-001-01-5		["BRD-K04362735-001-01-5"]	60184879
144190423	BRD-K65085267-001-01-4		["BRD-K65085267-001-01-4"]	60184879
144190424	BRD-K45223163-019-01-3		["BRD-K45223163-019-01-3"]	60184880
144190425	BRD-K67544217-019-01-1		["BRD-K67544217-019-01-1"]	60184880
144190426	BRD-K37584671-019-01-3		["BRD-K37584671-019-01-3"]	60184881
144190427	BRD-K47342144-019-01-3		["BRD-K47342144-019-01-3"]	60184882
144190428	BRD-K69729196-019-01-1		["BRD-K69729196-019-01-1"]	60184882
144190429	BRD-K90041565-019-01-7		["BRD-K90041565-019-01-7"]	60184883
144190430	BRD-K42916718-019-01-5		["BRD-K42916718-019-01-5"]	60184884
144190431	BRD-K78105568-001-01-1		["BRD-K78105568-001-01-1"]	60184885
144190432	BRD-K45217009-001-01-1		["BRD-K45217009-001-01-1"]	60184886
144190433	BRD-K05994859-001-01-4		["BRD-K05994859-001-01-4"]	60184887
144190434	BRD-K96692572-001-01-0		["BRD-K96692572-001-01-0"]	60184888
144190435	BRD-K22486133-001-01-8		["BRD-K22486133-001-01-8"]	60184889
144190436	BRD-K73533033-001-01-6		["BRD-K73533033-001-01-6"]	60184890
144190437	BRD-K61484309-001-01-3		["BRD-K61484309-001-01-3"]	60184891
144190438	BRD-K80676896-001-01-0		["BRD-K80676896-001-01-0"]	60184892
144190441	BRD-K03048862-001-01-6		["BRD-K03048862-001-01-6"]	60184895
144190442	BRD-K50728502-001-01-1		["BRD-K50728502-001-01-1"]	60184896
144190443	BRD-K20345035-003-01-3		["BRD-K20345035-003-01-3"]	60184897
144190444	BRD-K77295570-003-01-3		["BRD-K77295570-003-01-3"]	60184898
144190445	BRD-K81701287-001-01-2		["BRD-K81701287-001-01-2"]	60184899
144190446	BRD-K70109596-001-01-7		["BRD-K70109596-001-01-7"]	60184900
144190447	BRD-K90928795-001-01-5		["BRD-K90928795-001-01-5"]	60184901
144190448	BRD-K78032863-001-01-9		["BRD-K78032863-001-01-9"]	60184902
144190449	BRD-K43638827-001-01-0		["BRD-K43638827-001-01-0"]	60184903
144190450	BRD-K79460683-001-01-9		["BRD-K79460683-001-01-9"]	60184904
144190451	BRD-K95605061-001-01-1		["BRD-K95605061-001-01-1"]	60184905
144190452	BRD-K57512343-001-01-5		["BRD-K57512343-001-01-5"]	60184906
144190453	BRD-K16144417-001-01-8		["BRD-K16144417-001-01-8"]	60184907
144190454	BRD-K98870618-019-01-8		["BRD-K98870618-019-01-8"]	60184908
144190455	BRD-K41953699-019-01-2		["BRD-K41953699-019-01-2"]	60184908
144190456	BRD-K08996802-019-01-6		["BRD-K08996802-019-01-6"]	60184909
144190457	BRD-K40272780-019-01-8		["BRD-K40272780-019-01-8"]	60184910
144190458	BRD-K24049756-019-01-0		["BRD-K24049756-019-01-0"]	60184910
144190459	BRD-K92543914-019-01-8		["BRD-K92543914-019-01-8"]	60184911
144190460	BRD-K89793492-001-01-2		["BRD-K89793492-001-01-2"]	60184912
144190461	BRD-K15111910-019-01-2		["BRD-K15111910-019-01-2"]	60184913
144190462	BRD-K03522229-001-01-8		["BRD-K03522229-001-01-8"]	60184914
144190463	BRD-K17706493-001-01-0		["BRD-K17706493-001-01-0"]	60184915
144190464	BRD-K24625151-001-01-6		["BRD-K24625151-001-01-6"]	60184916
144190465	BRD-K08008963-001-01-3		["BRD-K08008963-001-01-3"]	60184917
144190466	BRD-K92300676-001-01-9		["BRD-K92300676-001-01-9"]	60184918
144190467	BRD-K33380066-001-01-1		["BRD-K33380066-001-01-1"]	60184919
144190468	BRD-K75313893-001-01-0		["BRD-K75313893-001-01-0"]	60184920
144190469	BRD-K66340791-001-01-7		["BRD-K66340791-001-01-7"]	60184921
144190470	BRD-K02427049-001-01-9		["BRD-K02427049-001-01-9"]	60184922
144190471	BRD-K62433344-001-01-6		["BRD-K62433344-001-01-6"]	60184923
144190472	BRD-K18823018-001-01-8		["BRD-K18823018-001-01-8"]	60184924
144190473	BRD-K81031294-001-01-5		["BRD-K81031294-001-01-5"]	60184925
144190474	BRD-K41280229-001-01-7		["BRD-K41280229-001-01-7"]	60184926
144190475	BRD-K93596678-001-01-9		["BRD-K93596678-001-01-9"]	60184927
144190476	BRD-K91701366-001-01-4		["BRD-K91701366-001-01-4"]	60184928
144190477	BRD-K21576808-001-01-1		["BRD-K21576808-001-01-1"]	60184929
144190478	BRD-K79962460-001-01-3		["BRD-K79962460-001-01-3"]	60184930
144190479	BRD-K59255802-001-01-3		["BRD-K59255802-001-01-3"]	60184931
144190480	BRD-K20315727-001-01-3		["BRD-K20315727-001-01-3"]	60184932
144190481	BRD-K77403604-001-01-7		["BRD-K77403604-001-01-7"]	60184933
144190482	BRD-K14074563-019-01-3		["BRD-K14074563-019-01-3"]	60184934
144190483	BRD-K18123565-019-01-2		["BRD-K18123565-019-01-2"]	60184934
144190484	BRD-K65416438-001-01-5		["BRD-K65416438-001-01-5"]	60184935
144190485	BRD-K51338042-019-01-7		["BRD-K51338042-019-01-7"]	60184913
144190486	BRD-K68496959-019-01-5		["BRD-K68496959-019-01-5"]	60184936
144190487	BRD-K97176469-019-01-1		["BRD-K97176469-019-01-1"]	60184936
144190488	BRD-K60474245-019-01-4		["BRD-K60474245-019-01-4"]	60184937
144190489	BRD-K38586507-001-01-5		["BRD-K38586507-001-01-5"]	60184938
144190490	BRD-K74144406-001-01-0		["BRD-K74144406-001-01-0"]	60184939
144190491	BRD-K61540796-001-01-2		["BRD-K61540796-001-01-2"]	60184940
144190492	BRD-K78816294-001-01-4		["BRD-K78816294-001-01-4"]	60184941
144190493	BRD-K94114461-003-01-7		["BRD-K94114461-003-01-7"]	60184942
144190494	BRD-K74176341-001-01-0		["BRD-K74176341-001-01-0"]	60184943
144190495	BRD-K51368944-001-01-1		["BRD-K51368944-001-01-1"]	60184944
144190496	BRD-K56153762-001-01-1		["BRD-K56153762-001-01-1"]	60184945
144190497	BRD-K38024502-001-01-2		["BRD-K38024502-001-01-2"]	60184946
144190498	BRD-K45392462-001-01-2		["BRD-K45392462-001-01-2"]	60184947
144190499	BRD-K99185973-001-01-7		["BRD-K99185973-001-01-7"]	60184948
144190500	BRD-K37477851-019-01-2		["BRD-K37477851-019-01-2"]	60184949
144190501	BRD-K95146554-019-01-2		["BRD-K95146554-019-01-2"]	60184950
144190502	BRD-K70165037-019-01-8		["BRD-K70165037-019-01-8"]	60184950
144190503	BRD-K41908552-001-01-0		["BRD-K41908552-001-01-0"]	60184951
144190504	BRD-K33475837-001-01-7		["BRD-K33475837-001-01-7"]	60184952
144190505	BRD-K32253397-001-01-1		["BRD-K32253397-001-01-1"]	60184953
144190506	BRD-K16897811-001-01-3		["BRD-K16897811-001-01-3"]	60184954
144190507	BRD-K83860226-019-01-0		["BRD-K83860226-019-01-0"]	60184955
144190508	BRD-K87888439-019-01-0		["BRD-K87888439-019-01-0"]	60184955
144190510	BRD-K87927861-019-01-3		["BRD-K87927861-019-01-3"]	60184956
144190511	BRD-K22649335-001-01-7		["BRD-K22649335-001-01-7"]	60184957
144190512	BRD-K05004643-019-01-5		["BRD-K05004643-019-01-5"]	60184958
144190513	BRD-K95273033-019-01-5		["BRD-K95273033-019-01-5"]	60184959
144190514	BRD-K04266880-019-01-3		["BRD-K04266880-019-01-3"]	60184959
144190515	BRD-K11677408-001-01-3		["BRD-K11677408-001-01-3"]	60184960
144190516	BRD-K21154786-019-01-5		["BRD-K21154786-019-01-5"]	60184961
144190517	BRD-K40258090-019-01-2		["BRD-K40258090-019-01-2"]	60184962
144190518	BRD-K12676148-001-01-9		["BRD-K12676148-001-01-9"]	60184963
144190519	BRD-K79854633-019-01-6		["BRD-K79854633-019-01-6"]	60184964
144190520	BRD-K54127914-019-01-6		["BRD-K54127914-019-01-6"]	60184964
144190521	BRD-K77687238-001-01-9		["BRD-K77687238-001-01-9"]	60184965
144190522	BRD-K78636275-001-01-9		["BRD-K78636275-001-01-9"]	60184966
144190523	BRD-K09922076-001-01-8		["BRD-K09922076-001-01-8"]	60184967
144190524	BRD-K51134784-001-01-0		["BRD-K51134784-001-01-0"]	60184968
144190525	BRD-K26798591-003-01-3		["BRD-K26798591-003-01-3"]	60184969
144190526	BRD-K36289669-001-01-2		["BRD-K36289669-001-01-2"]	60184970
144190527	BRD-K50131804-001-01-3		["BRD-K50131804-001-01-3"]	60184971
144190528	BRD-K73329392-001-01-4		["BRD-K73329392-001-01-4"]	60184972
144190529	BRD-K65257892-001-01-2		["BRD-K65257892-001-01-2"]	60184973
144190530	BRD-K36439830-001-01-7		["BRD-K36439830-001-01-7"]	60184914
144190531	BRD-K10064333-001-01-5		["BRD-K10064333-001-01-5"]	60184974
144190532	BRD-K99875147-001-01-4		["BRD-K99875147-001-01-4"]	60184975
144190533	BRD-K52870470-019-01-9		["BRD-K52870470-019-01-9"]	60184976
144190534	BRD-K61359972-019-01-5		["BRD-K61359972-019-01-5"]	60184976
144190535	BRD-K86201813-019-01-3		["BRD-K86201813-019-01-3"]	60184977
144190536	BRD-K52882725-019-01-7		["BRD-K52882725-019-01-7"]	60184977
144190537	BRD-K75907833-001-01-2		["BRD-K75907833-001-01-2"]	60184978
144190538	BRD-K03701362-019-01-7		["BRD-K03701362-019-01-7"]	60184979
144190539	BRD-K25827371-019-01-3		["BRD-K25827371-019-01-3"]	60184958
144190540	BRD-K60341033-019-01-1		["BRD-K60341033-019-01-1"]	60184980
144190541	BRD-K48545167-001-01-0		["BRD-K48545167-001-01-0"]	60184981
144190542	BRD-K71515738-001-01-3		["BRD-K71515738-001-01-3"]	60184982
144190543	BRD-K62200616-019-01-2		["BRD-K62200616-019-01-2"]	60184983
144190544	BRD-K38369496-001-01-9		["BRD-K38369496-001-01-9"]	60184984
144190545	BRD-K12744550-019-01-8		["BRD-K12744550-019-01-8"]	60184985
144190546	BRD-K00585841-019-01-8		["BRD-K00585841-019-01-8"]	60184986
144190547	BRD-K51911655-001-01-7		["BRD-K51911655-001-01-7"]	60184987
144190548	BRD-K26051610-019-01-0		["BRD-K26051610-019-01-0"]	60184988
144190549	BRD-K12604570-019-01-0		["BRD-K12604570-019-01-0"]	60184988
144190550	BRD-K04364654-001-01-8		["BRD-K04364654-001-01-8"]	60184989
144190551	BRD-K01855742-019-01-4		["BRD-K01855742-019-01-4"]	60184990
144190552	BRD-K65946722-001-01-6		["BRD-K65946722-001-01-6"]	60184991
144190553	BRD-K33493537-001-01-3		["BRD-K33493537-001-01-3"]	60184992
144190554	BRD-K01566563-001-01-1		["BRD-K01566563-001-01-1"]	60184993
144190555	BRD-K47549778-001-01-4		["BRD-K47549778-001-01-4"]	60184994
144190556	BRD-K07378992-001-01-6		["BRD-K07378992-001-01-6"]	60184995
144190557	BRD-K36754063-001-01-7		["BRD-K36754063-001-01-7"]	60184996
144190558	BRD-K26292987-019-01-5		["BRD-K26292987-019-01-5"]	60184997
144190559	BRD-K37869460-001-01-1		["BRD-K37869460-001-01-1"]	60184974
144190560	BRD-K99319496-019-01-2		["BRD-K99319496-019-01-2"]	60184998
144190561	BRD-K74728819-019-01-3		["BRD-K74728819-019-01-3"]	60184998
144190562	BRD-K33462580-001-01-4		["BRD-K33462580-001-01-4"]	60184999
144190563	BRD-K01214267-019-01-9		["BRD-K01214267-019-01-9"]	60185000
144190564	BRD-K46378421-019-01-2		["BRD-K46378421-019-01-2"]	60185001
144190565	BRD-K18359792-019-01-7		["BRD-K18359792-019-01-7"]	60185002
144190566	BRD-K87939627-019-01-3		["BRD-K87939627-019-01-3"]	60185003
144190567	BRD-K90733601-019-01-5		["BRD-K90733601-019-01-5"]	60185004
144190568	BRD-K31898736-019-01-6		["BRD-K31898736-019-01-6"]	60185004
144190569	BRD-K19873942-019-01-5		["BRD-K19873942-019-01-5"]	60185005
144190570	BRD-K23340610-019-01-0		["BRD-K23340610-019-01-0"]	60185005
144190571	BRD-K40174747-019-01-8		["BRD-K40174747-019-01-8"]	60185006
144190572	BRD-K61065740-019-01-9		["BRD-K61065740-019-01-9"]	60185006
144190573	BRD-K88330666-019-01-6		["BRD-K88330666-019-01-6"]	60185007
144190574	BRD-K14538540-019-01-5		["BRD-K14538540-019-01-5"]	60184985
144190575	BRD-K68338581-019-01-5		["BRD-K68338581-019-01-5"]	60185008
144190576	BRD-K75964506-019-01-1		["BRD-K75964506-019-01-1"]	60185008
144190577	BRD-K09964916-019-01-6		["BRD-K09964916-019-01-6"]	60185009
144190578	BRD-K27760381-001-01-0		["BRD-K27760381-001-01-0"]	60185010
144190579	BRD-K84792586-019-01-8		["BRD-K84792586-019-01-8"]	60185011
144190580	BRD-K22330909-019-01-2		["BRD-K22330909-019-01-2"]	60185012
144190581	BRD-K62368279-019-01-5		["BRD-K62368279-019-01-5"]	60185012
144190582	BRD-K14356875-019-01-7		["BRD-K14356875-019-01-7"]	60185013
144190584	BRD-K12985993-001-01-0		["BRD-K12985993-001-01-0"]	60185015
144190585	BRD-K20146413-001-01-1		["BRD-K20146413-001-01-1"]	60185016
144190586	BRD-K02372107-001-01-6		["BRD-K02372107-001-01-6"]	60185017
144190587	BRD-K18026907-001-01-2		["BRD-K18026907-001-01-2"]	60185018
144190588	BRD-K99306975-001-01-7		["BRD-K99306975-001-01-7"]	60185019
144190589	BRD-K96521176-001-01-1		["BRD-K96521176-001-01-1"]	60185020
144190590	BRD-K23674074-001-01-9		["BRD-K23674074-001-01-9"]	60185021
144190591	BRD-K25089649-019-01-6		["BRD-K25089649-019-01-6"]	60184997
144190592	BRD-K79500219-001-01-5		["BRD-K79500219-001-01-5"]	60185022
144190593	BRD-K40675267-001-01-2		["BRD-K40675267-001-01-2"]	60185023
144190594	BRD-K06436793-001-01-4		["BRD-K06436793-001-01-4"]	60184805
144190595	BRD-K16971439-019-01-0		["BRD-K16971439-019-01-0"]	60185024
144190596	BRD-K34816161-019-01-9		["BRD-K34816161-019-01-9"]	60185025
144190597	BRD-K82593502-019-01-3		["BRD-K82593502-019-01-3"]	60185025
144190598	BRD-K74415279-001-01-8		["BRD-K74415279-001-01-8"]	60185026
144190599	BRD-K33986184-019-01-4		["BRD-K33986184-019-01-4"]	60185027
144190600	BRD-K16149111-019-01-8		["BRD-K16149111-019-01-8"]	60185027
144190601	BRD-K95883555-019-01-9		["BRD-K95883555-019-01-9"]	60185028
144190602	BRD-K80021597-019-01-3		["BRD-K80021597-019-01-3"]	60185028
144190603	BRD-K80150641-019-01-6		["BRD-K80150641-019-01-6"]	60185029
144190604	BRD-K33018174-019-01-8		["BRD-K33018174-019-01-8"]	60185029
144190605	BRD-K20585111-001-01-5		["BRD-K20585111-001-01-5"]	60185030
144190606	BRD-K14172822-019-01-2		["BRD-K14172822-019-01-2"]	60185007
144190607	BRD-K96400713-001-01-8		["BRD-K96400713-001-01-8"]	60185031
144190608	BRD-K50037482-001-01-1		["BRD-K50037482-001-01-1"]	60185032
144190609	BRD-K95047050-001-01-9		["BRD-K95047050-001-01-9"]	60185033
144190610	BRD-K21340447-001-01-9		["BRD-K21340447-001-01-9"]	60185034
144190611	BRD-K46998548-001-01-3		["BRD-K46998548-001-01-3"]	60185035
144190612	BRD-K66046647-001-01-6		["BRD-K66046647-001-01-6"]	60185036
144190613	BRD-K42251804-001-01-0		["BRD-K42251804-001-01-0"]	60185037
144190614	BRD-K78822312-001-01-0		["BRD-K78822312-001-01-0"]	60185038
144190615	BRD-K05671267-001-01-4		["BRD-K05671267-001-01-4"]	60185039
144190619	BRD-K15245489-001-01-7		["BRD-K15245489-001-01-7"]	60185043
144190620	BRD-K90761527-001-01-5		["BRD-K90761527-001-01-5"]	60185044
144190621	BRD-K75323473-001-01-7		["BRD-K75323473-001-01-7"]	60185045
144190622	BRD-K51285422-001-01-8		["BRD-K51285422-001-01-8"]	60185046
144190623	BRD-K73825454-001-01-6		["BRD-K73825454-001-01-6"]	60185047
144190624	BRD-K70125131-001-01-5		["BRD-K70125131-001-01-5"]	60185048
144190625	BRD-3482		["BRD-3482", "BRD-K17663482-001-01-6", "BRD3482"]	60185049
144190626	BRD-K37273423-001-01-2		["BRD-K37273423-001-01-2"]	60185050
144190627	BRD-K21095834-001-01-0		["BRD-K21095834-001-01-0"]	60185051
144190628	BRD-K18512301-001-01-3		["BRD-K18512301-001-01-3"]	60185052
144190629	BRD-K38620156-003-01-2		["BRD-K38620156-003-01-2"]	60185053
144190630	BRD-K95007304-019-01-9		["BRD-K95007304-019-01-9"]	60185054
144190631	BRD-K45347683-019-01-1		["BRD-K45347683-019-01-1"]	60185054
144190632	BRD-K94983851-019-01-9		["BRD-K94983851-019-01-9"]	60185055
144190633	BRD-K05335890-019-01-3		["BRD-K05335890-019-01-3"]	60185055
144190634	BRD-K91224798-019-01-7		["BRD-K91224798-019-01-7"]	60185056
144190635	BRD-K76211354-019-01-9		["BRD-K76211354-019-01-9"]	60185056
144190636	BRD-K49849398-019-01-8		["BRD-K49849398-019-01-8"]	60185057
144190637	BRD-K58225827-019-01-0		["BRD-K58225827-019-01-0"]	60185057
144190638	BRD-K10372036-019-01-4		["BRD-K10372036-019-01-4"]	60185058
144190639	BRD-K05572312-019-01-1		["BRD-K05572312-019-01-1"]	60185058
144190640	BRD-K62932832-001-01-6		["BRD-K62932832-001-01-6"]	60185059
144190641	BRD-K85371697-001-01-4		["BRD-K85371697-001-01-4"]	60185060
144190642	BRD-K03319520-001-01-5		["BRD-K03319520-001-01-5"]	60185061
144190643	BRD-K12654187-001-01-8		["BRD-K12654187-001-01-8"]	60185062
144190644	BRD-K18972207-001-01-4		["BRD-K18972207-001-01-4"]	60185063
144190645	BRD-K09551497-001-01-6		["BRD-K09551497-001-01-6"]	60185064
144190646	BRD-K97095445-001-01-0		["BRD-K97095445-001-01-0"]	60185065
144190647	BRD-K45333259-001-01-3		["BRD-K45333259-001-01-3"]	60185066
144190648	BRD-K16318272-001-01-2		["BRD-K16318272-001-01-2"]	60185067
144190649	BRD-K70260503-001-01-0		["BRD-K70260503-001-01-0"]	60185068
144190650	BRD-K76060215-001-01-7		["BRD-K76060215-001-01-7"]	60185069
144190651	BRD-K76811126-001-01-1		["BRD-K76811126-001-01-1"]	60185070
144190652	BRD-K19004531-001-01-2		["BRD-K19004531-001-01-2"]	60185071
144190653	BRD-K10417524-001-01-4		["BRD-K10417524-001-01-4"]	60185072
144190654	BRD-K44352336-001-01-1		["BRD-K44352336-001-01-1"]	60185073
144190655	BRD-K70053541-001-01-3		["BRD-K70053541-001-01-3"]	60185074
144190656	BRD-K23062161-001-01-1		["BRD-K23062161-001-01-1"]	60185075
144190657	BRD-K22101161-001-01-8		["BRD-K22101161-001-01-8"]	60185076
144190658	BRD-K01037390-001-01-2		["BRD-K01037390-001-01-2"]	60185077
144190659	BRD-K70539465-001-01-3		["BRD-K70539465-001-01-3"]	60185078
144190660	BRD-K49870009-019-01-5		["BRD-K49870009-019-01-5"]	60185079
144190661	BRD-K71227259-019-01-6		["BRD-K71227259-019-01-6"]	60185080
144190662	BRD-K14310250-019-01-9		["BRD-K14310250-019-01-9"]	60185080
144190663	BRD-K18598482-019-01-5		["BRD-K18598482-019-01-5"]	60185081
144190664	BRD-K31158126-019-01-3		["BRD-K31158126-019-01-3"]	60185081
144190665	BRD-K25510697-019-01-2		["BRD-K25510697-019-01-2"]	60185082
144190666	BRD-K79095355-019-01-2		["BRD-K79095355-019-01-2"]	60185082
144190667	BRD-K87508191-001-01-0		["BRD-K87508191-001-01-0"]	60185083
144190668	BRD-K87073769-001-01-7		["BRD-K87073769-001-01-7"]	60185084
144190669	BRD-K07385663-001-01-9		["BRD-K07385663-001-01-9"]	60185085
144190670	BRD-K25298364-001-01-4		["BRD-K25298364-001-01-4"]	60185086
144190671	BRD-K00715257-001-01-6		["BRD-K00715257-001-01-6"]	60185087
144190672	BRD-K11932360-001-01-8		["BRD-K11932360-001-01-8"]	60185088
144190673	BRD-K39049859-001-01-7		["BRD-K39049859-001-01-7"]	60185089
144190674	BRD-K41302766-001-01-8		["BRD-K41302766-001-01-8"]	60185090
144190675	BRD-K44242139-001-01-3		["BRD-K44242139-001-01-3"]	60185091
144190676	BRD-K20109053-001-01-4		["BRD-K20109053-001-01-4"]	60185092
144190677	BRD-K00199388-001-01-5		["BRD-K00199388-001-01-5"]	60185093
144190678	BRD-K80579043-001-01-8		["BRD-K80579043-001-01-8"]	60185094
144190679	BRD-K97626184-001-01-7		["BRD-K97626184-001-01-7"]	60185095
144190680	BRD-K30958256-019-01-9		["BRD-K30958256-019-01-9"]	60185096
144190681	BRD-K72098339-019-01-4		["BRD-K72098339-019-01-4"]	60185096
144190682	BRD-K75387817-001-01-7		["BRD-K75387817-001-01-7"]	60185097
144190683	BRD-K52913754-001-01-2		["BRD-K52913754-001-01-2"]	60185097
144190684	BRD-K08502366-001-01-8		["BRD-K08502366-001-01-8"]	60185098
144190685	BRD-K42790191-003-01-4		["BRD-K42790191-003-01-4"]	60185099
144190686	BRD-K29514489-001-01-0		["BRD-K29514489-001-01-0"]	60185100
144190687	BRD-K59768094-001-01-2		["BRD-K59768094-001-01-2"]	60185101
144190688	BRD-K81311598-019-01-6		["BRD-K81311598-019-01-6"]	60185102
144190689	BRD-K06725890-019-01-4		["BRD-K06725890-019-01-4"]	60185103
144190690	BRD-K70759550-019-01-5		["BRD-K70759550-019-01-5"]	60185104
144190691	BRD-K49047603-019-01-0		["BRD-K49047603-019-01-0"]	60185104
144190692	BRD-K33631051-001-01-4		["BRD-K33631051-001-01-4"]	60185105
